,alpha,n_dim,n_scores,coverage_vol,coverage_cal,coverage_test,runtime
297,0.2,4,1020,691321.165853717,0.8009803921568632,0.8009901960784318,0.00011226415634155274
298,0.2,4,1030,697580.3956754495,0.8009708737864074,0.7987766990291264,0.00011476516723632813
299,0.2,4,1040,689010.2785337223,0.8009615384615372,0.8004903846153845,0.00011826038360595703
300,0.2,5,50,91581045.96125118,0.8199999999999987,0.8094000000000001,2.6111602783203124e-05
301,0.2,5,60,90831003.56261583,0.8166666666666671,0.8009999999999997,2.6509761810302734e-05
302,0.2,5,70,89674104.40807924,0.8142857142857156,0.8061428571428572,2.6581287384033202e-05
303,0.2,5,80,81279663.27266026,0.8125,0.8080000000000002,2.763509750366211e-05
304,0.2,5,90,82899341.29357612,0.8111111111111119,0.8057777777777777,2.8941631317138672e-05
305,0.2,5,100,76585119.55424966,0.8100000000000012,0.7948,2.835988998413086e-05
306,0.2,5,110,77027702.60723548,0.8090909090909107,0.7983636363636363,2.9571056365966797e-05
307,0.2,5,120,84007332.91743922,0.8083333333333329,0.8120833333333333,3.144264221191406e-05
308,0.2,5,130,76092037.82084022,0.8076923076923069,0.800153846153846,3.221273422241211e-05
309,0.2,5,140,76863865.87507349,0.8071428571428585,0.7987857142857143,3.326416015625e-05
310,0.2,5,150,80064759.85346843,0.8066666666666668,0.8021333333333337,3.565073013305664e-05
311,0.2,5,160,77686758.74514148,0.8062500000000005,0.8017499999999997,3.457069396972656e-05
312,0.2,5,170,78029615.94193304,0.805882352941177,0.8074117647058823,3.618955612182617e-05
313,0.2,5,180,75855732.6895545,0.8055555555555567,0.7973333333333334,3.669261932373047e-05
314,0.2,5,190,76605092.35638501,0.8052631578947372,0.8005789473684208,3.656625747680664e-05
315,0.2,5,200,75077674.84330481,0.8050000000000013,0.8007000000000002,3.951311111450195e-05
316,0.2,5,210,75863645.94314437,0.804761904761904,0.8029999999999999,3.727436065673828e-05
317,0.2,5,220,75136640.84833014,0.8045454545454531,0.8011818181818177,3.988742828369141e-05
318,0.2,5,230,75617379.44670898,0.8043478260869549,0.805043478260869,4.061460494995117e-05
319,0.2,5,240,76695732.73101585,0.8041666666666656,0.801625,3.992319107055664e-05
320,0.2,5,250,75671302.10386121,0.8040000000000009,0.7972000000000006,4.3420791625976564e-05
321,0.2,5,260,75897269.76062405,0.803846153846153,0.8013461538461538,4.23431396484375e-05
322,0.2,5,270,73327907.92551821,0.8037037037037037,0.8003333333333333,4.7197341918945314e-05
323,0.2,5,280,75286209.26439898,0.8035714285714295,0.79925,4.2862892150878907e-05
324,0.2,5,290,74010016.1810292,0.803448275862068,0.7992068965517238,4.7099590301513675e-05
325,0.2,5,300,74282612.06397487,0.8033333333333329,0.7970999999999999,5.0480365753173826e-05
326,0.2,5,310,74955019.9479696,0.8032258064516123,0.7979354838709678,5.087614059448242e-05
327,0.2,5,320,76416613.49748258,0.8031249999999995,0.8015624999999998,5.051374435424805e-05
328,0.2,5,330,75523724.19891188,0.8030303030303027,0.8013939393939395,5.228757858276367e-05
329,0.2,5,340,77471669.78028457,0.8029411764705879,0.8057352941176474,5.260944366455078e-05
330,0.2,5,350,72605894.91336589,0.802857142857144,0.7979428571428574,5.372285842895508e-05
331,0.2,5,360,76282099.92028785,0.8027777777777773,0.8045833333333331,5.256175994873047e-05
332,0.2,5,370,72904639.08062743,0.802702702702703,0.7972432432432431,5.681753158569336e-05
333,0.2,5,380,73764729.58660045,0.8026315789473695,0.7995263157894734,5.5348873138427736e-05
334,0.2,5,390,74175390.01300053,0.8025641025641039,0.7999487179487181,5.856752395629883e-05
335,0.2,5,400,72597842.55678737,0.8024999999999994,0.794075,5.5701732635498046e-05
336,0.2,5,410,74522493.40995488,0.8024390243902434,0.8007073170731707,6.35671615600586e-05
337,0.2,5,420,73507861.46025482,0.802380952380953,0.7980714285714287,5.756855010986328e-05
338,0.2,5,430,75236805.81221068,0.80232558139535,0.8016046511627906,6.377935409545898e-05
339,0.2,5,440,72797156.44363661,0.8022727272727269,0.7985454545454544,6.036520004272461e-05
340,0.2,5,450,73187554.36511706,0.8022222222222223,0.8001111111111112,5.713224411010742e-05
341,0.2,5,460,75494194.88331586,0.8021739130434767,0.804130434782608,6.061315536499023e-05
342,0.2,5,470,74282944.73444363,0.8021276595744671,0.8025957446808508,5.901336669921875e-05
343,0.2,5,480,73983562.9457021,0.8020833333333331,0.7982500000000003,6.2713623046875e-05
344,0.2,5,490,73580711.561919,0.8020408163265299,0.8006326530612248,5.9387683868408204e-05
345,0.2,5,500,74629877.38867083,0.8020000000000012,0.7991200000000002,6.023645401000977e-05
346,0.2,5,510,75261481.61926256,0.8019607843137254,0.8015686274509806,5.9273242950439456e-05
347,0.2,5,520,73636127.2501549,0.8019230769230756,0.7969038461538461,6.163597106933593e-05
348,0.2,5,530,75617306.84302653,0.8018867924528322,0.8027735849056603,6.225347518920899e-05
349,0.2,5,540,72744944.16343237,0.8018518518518509,0.7985370370370368,6.281614303588868e-05
350,0.2,5,550,75203058.65579519,0.8018181818181818,0.8036727272727268,6.298303604125977e-05
351,0.2,5,560,72705317.27038355,0.801785714285714,0.7967678571428571,6.503105163574219e-05
352,0.2,5,570,74406364.88540693,0.8017543859649123,0.7995614035087718,6.49428367614746e-05
353,0.2,5,580,72845226.61537349,0.8017241379310331,0.7988103448275862,6.562471389770508e-05
354,0.2,5,590,73758464.93386802,0.8016949152542365,0.7995423728813558,6.638050079345704e-05
355,0.2,5,600,73714033.47909907,0.8016666666666665,0.7994,6.716966629028321e-05
356,0.2,5,610,73798293.06589143,0.801639344262297,0.7971639344262297,6.931781768798828e-05
357,0.2,5,620,74085528.54586153,0.8016129032258064,0.7989032258064516,6.841182708740234e-05
358,0.2,5,630,72970502.94030191,0.801587301587303,0.7991746031746031,6.937503814697266e-05
359,0.2,5,640,74546277.99803868,0.8015625000000014,0.8046093750000003,6.978988647460938e-05
360,0.2,5,650,74161042.26244508,0.8015384615384614,0.8010461538461537,7.086277008056641e-05
361,0.2,5,660,73234347.35520881,0.8015151515151515,0.8014848484848482,7.443428039550781e-05
362,0.2,5,670,73027886.51472999,0.8014925373134346,0.7979701492537313,7.964372634887696e-05
363,0.2,5,680,74903062.6880356,0.8014705882352942,0.8014264705882352,8.140087127685547e-05
364,0.2,5,690,73632003.8346867,0.8014492753623174,0.7963043478260865,8.498430252075195e-05
365,0.2,5,700,74064174.22968392,0.8014285714285723,0.801057142857143,8.121728897094726e-05
366,0.2,5,710,73813708.42694569,0.8014084507042254,0.800352112676056,8.272886276245117e-05
367,0.2,5,720,73888962.38780868,0.801388888888889,0.801722222222222,8.547067642211914e-05
368,0.2,5,730,72836209.22451755,0.8013698630136991,0.7987945205479453,8.678436279296875e-05
369,0.2,5,740,73888855.39536072,0.8013513513513518,0.8021081081081083,8.811473846435546e-05
370,0.2,5,750,73876527.24415453,0.8013333333333325,0.8026399999999998,8.635044097900391e-05
371,0.2,5,760,72772400.97121643,0.8013157894736851,0.8000921052631575,8.645057678222657e-05
372,0.2,5,770,73168337.53686623,0.8012987012987012,0.7981428571428576,8.88514518737793e-05
373,0.2,5,780,73349295.9968163,0.8012820512820527,0.802692307692308,9.292364120483398e-05
374,0.2,5,790,74427909.20810887,0.8012658227848121,0.8025696202531647,9.342193603515624e-05
375,0.2,5,800,73539496.72507983,0.8012500000000002,0.7995249999999998,9.616613388061524e-05
376,0.2,5,810,74300710.97593303,0.8012345679012338,0.8034074074074075,9.254217147827148e-05
377,0.2,5,820,73662301.92905836,0.8012195121951222,0.8004146341463414,9.156465530395508e-05
378,0.2,5,830,73361289.5483967,0.8012048192771078,0.801734939759036,9.263753890991211e-05
379,0.2,5,840,73033395.61863908,0.8011904761904757,0.7986190476190481,9.519100189208984e-05
380,0.2,5,850,74321638.71963969,0.8011764705882356,0.8032352941176467,9.688615798950195e-05
381,0.2,5,860,73005870.06523396,0.8011627906976743,0.8001395348837207,9.685277938842774e-05
382,0.2,5,870,72483848.04464087,0.8011494252873577,0.8014827586206899,0.00010072231292724609
383,0.2,5,880,73583794.05353248,0.801136363636364,0.8007045454545455,9.879589080810547e-05
384,0.2,5,890,73491889.9728,0.8011235955056165,0.8016741573033699,0.00010164499282836914
385,0.2,5,900,73032468.86326508,0.8011111111111119,0.7998111111111111,0.00010181665420532227
386,0.2,5,910,74475865.52718611,0.801098901098901,0.8019120879120876,0.00010534286499023437
387,0.2,5,920,74324453.03672487,0.8010869565217391,0.8016956521739129,0.00010492563247680663
388,0.2,5,930,72710349.66268061,0.8010752688172047,0.8006666666666667,0.00010035991668701172
389,0.2,5,940,73180188.08727165,0.8010638297872344,0.7992127659574468,0.0001051640510559082
390,0.2,5,950,73855900.22715685,0.8010526315789461,0.8029894736842103,9.444952011108398e-05
391,0.2,5,960,73569939.50157365,0.8010416666666671,0.8002604166666665,9.5062255859375e-05
392,0.2,5,970,73706533.80205299,0.8010309278350521,0.8025154639175257,9.464502334594727e-05
393,0.2,5,980,74534900.6276685,0.8010204081632666,0.8011530612244901,9.603738784790039e-05
394,0.2,5,990,71573925.55663651,0.8010101010101015,0.7974949494949497,9.627819061279297e-05
395,0.2,5,1000,72011135.80014168,0.8010000000000008,0.7977199999999997,9.90605354309082e-05
396,0.2,5,1010,73420652.12456225,0.8009900990098997,0.7997128712871286,0.00010000228881835937
397,0.2,5,1020,72180587.04262327,0.8009803921568632,0.7976568627450982,9.885787963867187e-05
398,0.2,5,1030,72590770.20678166,0.8009708737864074,0.8017475728155342,0.00010133266448974609
399,0.2,5,1040,74263192.81875886,0.8009615384615372,0.8035192307692303,0.00010201930999755859
400,0.2,6,50,12702151569.75799,0.8199999999999987,0.8051999999999997,2.435445785522461e-05
401,0.2,6,60,12432453774.915354,0.8166666666666671,0.8021666666666666,2.4847984313964843e-05
402,0.2,6,70,11741315013.513622,0.8142857142857156,0.8042857142857145,2.617597579956055e-05
403,0.2,6,80,11281578154.905195,0.8125,0.7973749999999997,2.6524066925048828e-05
404,0.2,6,90,10824965057.237013,0.8111111111111119,0.7986666666666664,2.74658203125e-05
405,0.2,6,100,11934481290.954876,0.8100000000000012,0.8112999999999999,2.7854442596435546e-05
406,0.2,6,110,10834457905.644787,0.8090909090909107,0.8060000000000003,2.8498172760009766e-05
407,0.2,6,120,10794647418.405767,0.8083333333333329,0.7993333333333333,3.057241439819336e-05
408,0.2,6,130,11166848002.413181,0.8076923076923069,0.8126923076923075,3.5233497619628907e-05
409,0.2,6,140,11005804057.530344,0.8071428571428585,0.8105000000000002,3.173589706420899e-05
410,0.2,6,150,11126472957.716856,0.8066666666666668,0.8069999999999997,3.312349319458008e-05
411,0.2,6,160,10435794488.193798,0.8062500000000005,0.8015000000000003,3.515958786010742e-05
412,0.2,6,170,10366855507.230566,0.805882352941177,0.7985882352941178,3.39961051940918e-05
413,0.2,6,180,10523897444.605305,0.8055555555555567,0.8026111111111112,3.742694854736328e-05
414,0.2,6,190,10014586373.784397,0.8052631578947372,0.794263157894737,3.655195236206055e-05
415,0.2,6,200,10432104837.90813,0.8050000000000013,0.8040999999999998,3.7238597869873046e-05
416,0.2,6,210,10310904386.957842,0.804761904761904,0.8013809523809527,3.944873809814453e-05
417,0.2,6,220,10176425548.120697,0.8045454545454531,0.8021363636363634,3.870010375976562e-05
418,0.2,6,230,10010042303.437952,0.8043478260869549,0.8007826086956515,4.370450973510742e-05
419,0.2,6,240,10234478423.95744,0.8041666666666656,0.8039583333333334,3.9105415344238284e-05
420,0.2,6,250,10320156036.85077,0.8040000000000009,0.80356,4.366397857666015e-05
421,0.2,6,260,10464413350.731808,0.803846153846153,0.8078076923076921,4.342317581176758e-05
422,0.2,6,270,10182883433.324547,0.8037037037037037,0.8021851851851851,4.46319580078125e-05
423,0.2,6,280,9920687186.566948,0.8035714285714295,0.7967142857142859,4.538536071777344e-05
424,0.2,6,290,10319173608.307922,0.803448275862068,0.8018965517241381,4.840850830078125e-05
425,0.2,6,300,10182091413.483881,0.8033333333333329,0.8035,4.7893524169921874e-05
426,0.2,6,310,9889441548.577318,0.8032258064516123,0.8016129032258066,4.7962665557861325e-05
427,0.2,6,320,10063212989.414139,0.8031249999999995,0.80109375,5.062103271484375e-05
428,0.2,6,330,9990162989.575756,0.8030303030303027,0.7954545454545457,5.035877227783203e-05
429,0.2,6,340,10145172499.954725,0.8029411764705879,0.8024411764705885,5.105495452880859e-05
430,0.2,6,350,10206949066.634703,0.802857142857144,0.8021428571428573,5.3508281707763674e-05
431,0.2,6,360,10219882370.141272,0.8027777777777773,0.8019722222222222,5.177497863769531e-05
432,0.2,6,370,9923306894.728823,0.802702702702703,0.7980540540540538,5.485296249389648e-05
433,0.2,6,380,9922525869.718092,0.8026315789473695,0.8017894736842108,5.209922790527344e-05
434,0.2,6,390,10400031528.767809,0.8025641025641039,0.807128205128205,5.8543682098388675e-05
435,0.2,6,400,10110899238.233063,0.8024999999999994,0.8042999999999998,5.5663585662841797e-05
436,0.2,6,410,9827196230.711903,0.8024390243902434,0.7984146341463417,5.787849426269531e-05
437,0.2,6,420,9768624551.970158,0.802380952380953,0.7998095238095237,5.739688873291016e-05
438,0.2,6,430,9900150490.983793,0.80232558139535,0.7975116279069765,5.825042724609375e-05
439,0.2,6,440,9896699417.99556,0.8022727272727269,0.8026136363636364,6.322860717773437e-05
440,0.2,6,450,9856064012.026495,0.8022222222222223,0.803222222222222,5.842447280883789e-05
441,0.2,6,460,9831641782.029432,0.8021739130434767,0.80091304347826,6.442070007324218e-05
442,0.2,6,470,9607179960.33193,0.8021276595744671,0.7968510638297872,6.0045719146728514e-05
443,0.2,6,480,9582650295.117443,0.8020833333333331,0.794270833333333,6.46352767944336e-05
444,0.2,6,490,9793027623.065723,0.8020408163265299,0.7984081632653062,6.698369979858398e-05
445,0.2,6,500,9959651929.405285,0.8020000000000012,0.8005200000000003,6.290912628173828e-05
446,0.2,6,510,9893248814.273113,0.8019607843137254,0.8008431372549019,6.877899169921875e-05
447,0.2,6,520,10089590057.905027,0.8019230769230756,0.8027499999999997,6.702423095703125e-05
448,0.2,6,530,9944949293.000538,0.8018867924528322,0.7994528301886793,7.042407989501953e-05
449,0.2,6,540,9892319823.067654,0.8018518518518509,0.8007407407407409,7.002592086791992e-05
450,0.2,6,550,9716117475.384466,0.8018181818181818,0.798709090909091,6.805181503295899e-05
451,0.2,6,560,9884088862.10778,0.801785714285714,0.8007857142857143,6.81924819946289e-05
452,0.2,6,570,9932854571.701227,0.8017543859649123,0.8029824561403509,6.802082061767578e-05
453,0.2,6,580,9894642312.749989,0.8017241379310331,0.8028965517241378,6.677627563476562e-05
454,0.2,6,590,9843726343.428581,0.8016949152542365,0.7991864406779661,6.709098815917968e-05
455,0.2,6,600,9761459556.791471,0.8016666666666665,0.7972000000000001,6.734848022460938e-05
456,0.2,6,610,9956874135.593876,0.801639344262297,0.8028196721311471,6.82234764099121e-05
457,0.2,6,620,10059798989.038464,0.8016129032258064,0.8058870967741939,6.863594055175781e-05
458,0.2,6,630,9729861978.103544,0.801587301587303,0.7999999999999997,6.988286972045899e-05
459,0.2,6,640,9817988417.72632,0.8015625000000014,0.8001562500000001,7.082462310791016e-05
460,0.2,6,650,9760350055.21131,0.8015384615384614,0.799030769230769,7.200002670288086e-05
461,0.2,6,660,9954750144.823645,0.8015151515151515,0.8006060606060604,7.162809371948242e-05
462,0.2,6,670,9918172395.712898,0.8014925373134346,0.800865671641791,7.284402847290038e-05
463,0.2,6,680,9860591732.21175,0.8014705882352942,0.7984705882352943,7.533550262451172e-05
464,0.2,6,690,9698583441.851585,0.8014492753623174,0.7967971014492745,7.421016693115234e-05
465,0.2,6,700,9843834020.284561,0.8014285714285723,0.7977857142857141,7.513284683227539e-05
466,0.2,6,710,9807228190.00801,0.8014084507042254,0.8041971830985919,7.5836181640625e-05
467,0.2,6,720,9864066774.57119,0.801388888888889,0.8017777777777781,7.605314254760742e-05
468,0.2,6,730,9793397379.676682,0.8013698630136991,0.800068493150685,8.56614112854004e-05
469,0.2,6,740,9979928108.296783,0.8013513513513518,0.8035135135135134,8.820533752441406e-05
470,0.2,6,750,9672823366.003756,0.8013333333333325,0.8004533333333334,8.716821670532227e-05
471,0.2,6,760,9860481206.188692,0.8013157894736851,0.7986842105263162,9.144067764282226e-05
472,0.2,6,770,9656757109.631733,0.8012987012987012,0.7976623376623374,8.932828903198243e-05
473,0.2,6,780,9781368052.017973,0.8012820512820527,0.801192307692308,9.037971496582031e-05
474,0.2,6,790,9875282511.921326,0.8012658227848121,0.8003670886075952,9.612798690795898e-05
475,0.2,6,800,9801138873.590635,0.8012500000000002,0.8013499999999999,9.215831756591797e-05
476,0.2,6,810,9802460187.3948,0.8012345679012338,0.8005802469135799,9.39321517944336e-05
477,0.2,6,820,9843877991.640043,0.8012195121951222,0.7991341463414636,9.514808654785156e-05
478,0.2,6,830,9832190550.096203,0.8012048192771078,0.7987951807228917,9.514808654785156e-05
479,0.2,6,840,9582778097.13587,0.8011904761904757,0.7965476190476192,9.665727615356446e-05
480,0.2,6,850,9700254898.346674,0.8011764705882356,0.7985764705882353,9.703159332275391e-05
481,0.2,6,860,9731122454.994963,0.8011627906976743,0.7949651162790693,9.848594665527343e-05
482,0.2,6,870,9688774235.527006,0.8011494252873577,0.802022988505747,9.71221923828125e-05
483,0.2,6,880,9652220571.030338,0.801136363636364,0.799125,9.944677352905274e-05
484,0.2,6,890,9812946884.280018,0.8011235955056165,0.798932584269662,0.00010019302368164063
485,0.2,6,900,9693857375.324554,0.8011111111111119,0.7992777777777779,0.0001013040542602539
486,0.2,6,910,9786367548.309639,0.801098901098901,0.7975054945054941,0.0001022028923034668
487,0.2,6,920,9792783938.110506,0.8010869565217391,0.8004239130434785,0.00010384082794189454
488,0.2,6,930,9856979480.767128,0.8010752688172047,0.797763440860215,0.00010521173477172852
489,0.2,6,940,9624429986.2072,0.8010638297872344,0.7985319148936171,0.00010768651962280274
490,0.2,6,950,9698862962.126188,0.8010526315789461,0.798515789473684,0.00010690927505493165
491,0.2,6,960,9816433334.625896,0.8010416666666671,0.8003645833333336,0.00010413169860839844
492,0.2,6,970,9798748975.912329,0.8010309278350521,0.7983298969072163,0.00010693788528442382
493,0.2,6,980,9637060128.826237,0.8010204081632666,0.7981122448979593,9.743690490722656e-05
494,0.2,6,990,9816915459.243982,0.8010101010101015,0.8031111111111113,9.931564331054688e-05
495,0.2,6,1000,9599932937.887291,0.8010000000000008,0.7994,9.823799133300782e-05
496,0.2,6,1010,9706142790.27937,0.8009900990098997,0.7989801980198026,9.881258010864258e-05
497,0.2,6,1020,9673142486.811535,0.8009803921568632,0.7999117647058825,0.00010212182998657226
498,0.2,6,1030,9732590103.927277,0.8009708737864074,0.8000582524271844,0.0001009821891784668
499,0.2,6,1040,9784136436.368767,0.8009615384615372,0.799125,0.00010317325592041016
500,0.2,7,50,2046004615757.5547,0.8199999999999987,0.7963999999999999,2.480030059814453e-05
501,0.2,7,60,1946590357274.5078,0.8166666666666671,0.8103333333333333,2.5167465209960938e-05
502,0.2,7,70,1838534854931.176,0.8142857142857156,0.7931428571428571,2.61688232421875e-05
503,0.2,7,80,1869537047723.597,0.8125,0.8072500000000004,2.7244091033935546e-05
504,0.2,7,90,1908823534746.31,0.8111111111111119,0.7998888888888886,2.7496814727783203e-05
505,0.2,7,100,1898101783292.3225,0.8100000000000012,0.8057000000000002,2.8314590454101564e-05
506,0.2,7,110,1787609445180.3032,0.8090909090909107,0.8004545454545453,2.8870105743408204e-05
507,0.2,7,120,1808195765450.6306,0.8083333333333329,0.8029166666666663,2.93731689453125e-05
508,0.2,7,130,1705617003977.5518,0.8076923076923069,0.7996923076923074,3.13711166381836e-05
509,0.2,7,140,1739602146302.4443,0.8071428571428585,0.8035714285714286,3.28373908996582e-05
510,0.2,7,150,1904061169746.31,0.8066666666666668,0.808133333333333,3.279685974121094e-05
511,0.2,7,160,1767416320650.0828,0.8062500000000005,0.797,3.349542617797852e-05
512,0.2,7,170,1683018729927.9966,0.805882352941177,0.7966470588235296,3.416776657104492e-05
513,0.2,7,180,1780780946060.6462,0.8055555555555567,0.8013333333333337,3.804206848144531e-05
514,0.2,7,190,1695837640855.5144,0.8052631578947372,0.8013684210526315,4.072189331054688e-05
515,0.2,7,200,1676592877914.348,0.8050000000000013,0.7968000000000002,4.091978073120117e-05
516,0.2,7,210,1649137247864.2131,0.804761904761904,0.8037142857142858,3.947734832763672e-05
517,0.2,7,220,1707372171700.2957,0.8045454545454531,0.8059090909090908,4.082202911376953e-05
518,0.2,7,230,1580559820192.1946,0.8043478260869549,0.7946956521739129,4.173517227172852e-05
519,0.2,7,240,1698339358132.9873,0.8041666666666656,0.7987916666666665,4.3036937713623045e-05
520,0.2,7,250,1723373349090.7947,0.8040000000000009,0.8022800000000001,4.040002822875976e-05
521,0.2,7,260,1662156860613.2844,0.803846153846153,0.798461538461539,4.253864288330078e-05
522,0.2,7,270,1653931863645.7424,0.8037037037037037,0.7973703703703703,4.448890686035156e-05
523,0.2,7,280,1698086470389.0903,0.8035714285714295,0.8031785714285712,4.484415054321289e-05
524,0.2,7,290,1640442716431.7578,0.803448275862068,0.7976551724137935,4.618644714355469e-05
525,0.2,7,300,1723864537734.183,0.8033333333333329,0.8061666666666666,4.4443607330322265e-05
526,0.2,7,310,1641571160352.706,0.8032258064516123,0.7994193548387097,4.5230388641357424e-05
527,0.2,7,320,1638246116151.446,0.8031249999999995,0.8008124999999999,4.6086311340332034e-05
528,0.2,7,330,1626467622167.3496,0.8030303030303027,0.8026363636363634,4.678964614868164e-05
529,0.2,7,340,1606343243217.8906,0.8029411764705879,0.7997941176470589,4.7304630279541015e-05
530,0.2,7,350,1629020513073.9868,0.802857142857144,0.8012571428571427,4.7993659973144534e-05
531,0.2,7,360,1669848371929.7087,0.8027777777777773,0.8019722222222224,4.871368408203125e-05
532,0.2,7,370,1691256339265.6528,0.802702702702703,0.8055675675675676,4.961013793945313e-05
533,0.2,7,380,1671723377747.2002,0.8026315789473695,0.8062105263157896,5.473613739013672e-05
534,0.2,7,390,1568407979145.3435,0.8025641025641039,0.793051282051282,5.133152008056641e-05
535,0.2,7,400,1596595524812.6265,0.8024999999999994,0.8018999999999997,5.1805973052978514e-05
536,0.2,7,410,1595488737656.8628,0.8024390243902434,0.8009756097560977,5.260944366455078e-05
537,0.2,7,420,1725382741083.5278,0.802380952380953,0.8091904761904766,5.3391456604003906e-05
538,0.2,7,430,1680566251326.745,0.80232558139535,0.8025116279069764,5.567789077758789e-05
539,0.2,7,440,1642270181086.278,0.8022727272727269,0.801522727272727,5.722761154174805e-05
540,0.2,7,450,1627191052565.5134,0.8022222222222223,0.8001777777777781,5.583047866821289e-05
541,0.2,7,460,1636423402807.4092,0.8021739130434767,0.8032608695652166,5.6362152099609376e-05
542,0.2,7,470,1567340683540.0547,0.8021276595744671,0.7968085106382979,5.704164505004883e-05
543,0.2,7,480,1640875197660.3171,0.8020833333333331,0.8022083333333333,5.7687759399414064e-05
544,0.2,7,490,1636996275008.7144,0.8020408163265299,0.8015102040816323,5.9535503387451174e-05
545,0.2,7,500,1641258544195.6292,0.8020000000000012,0.7998999999999996,6.968736648559571e-05
546,0.2,7,510,1579816018436.951,0.8019607843137254,0.7975294117647058,6.663322448730469e-05
547,0.2,7,520,1630366670132.2754,0.8019230769230756,0.8021153846153848,6.925344467163087e-05
548,0.2,7,530,1609604783539.0557,0.8018867924528322,0.8030377358490565,6.999492645263671e-05
549,0.2,7,540,1610292353408.3188,0.8018518518518509,0.8005925925925923,6.920576095581054e-05
550,0.2,7,550,1632934950716.69,0.8018181818181818,0.804018181818182,6.891727447509766e-05
551,0.2,7,560,1602503689393.324,0.801785714285714,0.7980000000000004,7.247686386108399e-05
552,0.2,7,570,1647722098830.4846,0.8017543859649123,0.8003684210526313,7.039070129394531e-05
553,0.2,7,580,1580977164142.6514,0.8017241379310331,0.7986896551724135,6.727218627929688e-05
554,0.2,7,590,1607701929309.762,0.8016949152542365,0.7972881355932205,6.926536560058593e-05
555,0.2,7,600,1540621676351.0454,0.8016666666666665,0.7973833333333331,6.871223449707031e-05
556,0.2,7,610,1594952357312.2812,0.801639344262297,0.7984590163934429,6.930351257324219e-05
557,0.2,7,620,1593901756382.1855,0.8016129032258064,0.797709677419355,7.029771804809571e-05
558,0.2,7,630,1631464637257.8486,0.801587301587303,0.8023650793650791,7.177114486694335e-05
559,0.2,7,640,1592779174040.0762,0.8015625000000014,0.8002031249999999,7.206678390502929e-05
560,0.2,7,650,1589970414495.4668,0.8015384615384614,0.800153846153846,7.275342941284179e-05
561,0.2,7,660,1654200805407.8105,0.8015151515151515,0.8001969696969694,7.315874099731446e-05
562,0.2,7,670,1618005742644.1592,0.8014925373134346,0.8019850746268653,7.410049438476563e-05
563,0.2,7,680,1601371644042.2656,0.8014705882352942,0.8023529411764705,7.616281509399414e-05
564,0.2,7,690,1605692768783.1846,0.8014492753623174,0.7976086956521731,7.560014724731445e-05
565,0.2,7,700,1611782611752.6562,0.8014285714285723,0.7982714285714286,7.668018341064453e-05
566,0.2,7,710,1621506526582.9163,0.8014084507042254,0.7982253521126761,7.682085037231445e-05
567,0.2,7,720,1573827548167.9373,0.801388888888889,0.7995555555555555,8.179187774658203e-05
568,0.2,7,730,1603929279252.9062,0.8013698630136991,0.800904109589041,9.000301361083984e-05
569,0.2,7,740,1574836710274.277,0.8013513513513518,0.7976351351351352,9.138822555541992e-05
570,0.2,7,750,1561558447980.5132,0.8013333333333325,0.7978000000000002,9.111881256103516e-05
571,0.2,7,760,1596566250844.463,0.8013157894736851,0.7994078947368422,8.946657180786133e-05
572,0.2,7,770,1588139077837.5288,0.8012987012987012,0.8024805194805196,8.735418319702148e-05
573,0.2,7,780,1623173210442.2458,0.8012820512820527,0.7987435897435899,9.105205535888671e-05
574,0.2,7,790,1595174544793.3926,0.8012658227848121,0.7989240506329119,8.560657501220703e-05
575,0.2,7,800,1611628650117.058,0.8012500000000002,0.7997250000000001,8.560895919799805e-05
576,0.2,7,810,1593017145286.7915,0.8012345679012338,0.8019135802469138,8.504152297973633e-05
577,0.2,7,820,1623594465438.1877,0.8012195121951222,0.8032317073170736,8.561849594116211e-05
578,0.2,7,830,1601909700168.7693,0.8012048192771078,0.801096385542169,8.630037307739258e-05
579,0.2,7,840,1612186103281.7285,0.8011904761904757,0.8002261904761905,9.06825065612793e-05
580,0.2,7,850,1581265514372.5393,0.8011764705882356,0.7997176470588232,8.85939598083496e-05
581,0.2,7,860,1591104676718.667,0.8011627906976743,0.7994651162790702,8.906126022338867e-05
582,0.2,7,870,1580440764760.1243,0.8011494252873577,0.7992988505747128,9.012460708618164e-05
583,0.2,7,880,1624687232708.3147,0.801136363636364,0.8014431818181822,9.210824966430664e-05
584,0.2,7,890,1576685507267.9373,0.8011235955056165,0.8000674157303359,9.296894073486328e-05
585,0.2,7,900,1561085848393.9539,0.8011111111111119,0.799,9.200811386108399e-05
586,0.2,7,910,1598107322353.2488,0.801098901098901,0.7995714285714286,0.00010063648223876954
587,0.2,7,920,1639698886335.287,0.8010869565217391,0.8024239130434779,0.00010996818542480469
588,0.2,7,930,1599940858921.048,0.8010752688172047,0.8019032258064515,0.00010899543762207032
589,0.2,7,940,1597729113332.4907,0.8010638297872344,0.8010531914893616,0.00011241436004638672
590,0.2,7,950,1589418839764.7263,0.8010526315789461,0.7982315789473684,0.00011180639266967773
591,0.2,7,960,1595147325214.7847,0.8010416666666671,0.798979166666667,0.00011170387268066406
592,0.2,7,970,1575863100801.336,0.8010309278350521,0.798134020618557,0.00011396169662475586
593,0.2,7,980,1571330527782.5476,0.8010204081632666,0.798908163265306,0.00011682748794555664
594,0.2,7,990,1624455362801.2017,0.8010101010101015,0.8035959595959595,0.00011740207672119141
